2,0.29437923295679086,-0.1938635138002542
1,0.18548246364661736,-0.18724615811095807
3,0.27192441999841177,0.004853053239877903
4,0.24573591596559238,-0.04477735675734649
5,-0.003324213384816977,0.1426700575591213
7,-0.07266261508541051,-0.11974530217760612
37,0.25337135143064715,-0.5334666559580655
6,0.060406409848429855,0.10979207726521255
10,0.2818551049438273,0.20215652498817618
11,0.08987666759933195,-0.08517237217005125
9,0.21973810556549686,0.0988219544638499
8,-0.08400540547783393,0.1386652554095358
12,0.003120646214666322,0.3903879344666103
19,-0.17777401517843514,0.06655997496464904
22,0.20944524824197727,0.23569138889190663
24,-0.21241331268382915,-0.038560458154730005
30,-0.1748230869554901,0.37163355013998384
33,-0.3389850076903754,0.44966521659359304
36,0.011670373815770501,0.23841296153117114
44,-0.319746255387625,0.12288209497458309
45,-0.21061075657892314,0.19712001158639644
13,-0.10763539703541496,0.3208833932703448
14,0.024742602035847914,0.31389183965841655
15,0.059615204415857374,0.4654712702800944
29,0.14330265328286862,-0.2746617460324079
20,0.00815631139253492,-0.28506942979516126
25,-0.24237224165960547,-0.18609173423552072
27,-0.23359010774359237,-0.11974638966211215
28,-0.3132252147735688,-0.08122349644276888
35,-0.3343111114574237,0.008431744928626042
46,-0.4253600273619825,-0.061617089669592805
16,-0.058437806610218794,0.5359430986739894
21,0.09910382514610121,0.24044143407532442
31,-0.3343783307423968,0.30626375327633387
32,-0.4017500904459522,0.28168389982470915
34,-0.2638635779803636,0.4081314161396551
18,0.14912567704690163,0.6044526515605168
17,0.021819702044187497,0.6766822477889844
23,0.1663125198860023,0.3436247252447133
26,-0.40747217108614653,-0.20295357220960022
38,0.18295587845113012,-0.6235503797929314
39,0.2973877724720515,-0.7066363440847495
40,0.32215595732335034,-0.8124978090127933
41,0.4274894463397229,-0.8058170612648645
42,0.29380769394200335,-0.9125166614648562
43,0.39375956131328393,-1.0
