-0.15364786111566672,-0.08336537574190364,0.0,-9.456125087441945e-18
-0.08728575665850193,-0.05122570803253071,-0.03229033695297799,-0.016160034738091578
-0.04245636573879575,-0.06671486098482278,-0.050957045912986526,-0.026251527608861354
-0.03729707714783295,-0.021355418685734578,-0.060389163979027397,-0.03944644391435925
-0.01693200185832019,-0.0075590988921926,-0.032290336952978026,-0.016160034738091536
-0.017919530165725926,-0.007940939522101427,-0.032290336952978,-0.01616003473809157
-0.0009875283074057386,-0.00038184062990882686,-0.040260474172217633,-0.019487854040849902
0.0,0.0,-0.06883133712641454,-0.043980568311089915
0.02895424649465039,-0.05760148992011675,-0.041722455019018855,-0.029354951043589456
0.01941093335511713,-0.029303711203555415,-0.009432118066040879,-0.013194916305497902
0.0,0.0,-0.040260474172217633,-0.019487854040849892
0.0,0.0,-0.032290336952978,-0.01616003473809157
0.0,0.0,-0.04073251010036513,-0.020694159134822247
0.01941093335511713,-0.029303711203555415,-0.06883133712641455,-0.04398056831108993
0.0,0.0,-0.004698978906445658,-0.001969815541970412
0.0,0.0,-0.050957045912986526,-0.02625152760886135
0.01941093335511713,-0.029303711203555415,-0.05095704591298656,-0.026251527608861343
0.0,0.0,-0.050957045912986526,-0.02625152760886135
0.034941161031754826,-0.06616625718324577,-6.406592734905107e-19,1.5186722260349314e-18
-0.0064435113846446745,-0.005811752108010681,0.006142241687454989,-0.015696128197234635
-0.005714389595233574,-0.01480594653183627,1.3295497767557803e-17,-4.371200578069287e-18
0.01941093335511713,-0.029303711203555415,-0.0032898763785858577,-0.028891044502732534
0.012967421970472449,-0.03511546331156609,-0.009432118066040865,-0.013194916305497892
0.03137236023297033,-0.052894995681912645,0.012019312345082961,-0.01933555200561102
0.02225061236449052,-0.03358077828106294,8.341571049876916e-19,-1.423257220262066e-20
0.03137236023297033,-0.052894995681912645,-0.012998965136782736,-0.021550853964143583
0.03137236023297033,-0.052894995681912645,-0.032153108353018024,-0.027252589084237982
0.01941093335511713,-0.029303711203555415,0.055992700676482744,-0.12018954026398329
0.03137236023297033,-0.052894995681912645,1.397065488377892e-17,3.4351526353317192e-18
0.03137236023297033,-0.052894995681912645,-1.0350537774963613e-17,1.916893059925406e-17
0.03137236023297033,-0.052894995681912645,-5.245287736976066e-18,1.645345247324692e-18
0.03137236023297033,-0.052894995681912645,4.050928040394275e-18,-2.8582354788899396e-18
0.03137236023297033,-0.052894995681912645,-1.5190470253507649e-18,1.451878158368687e-18
0.0,0.0,0.09236349551308849,-0.1511701512224055
