0.0,9.133465814030225e-19,0.0,0.0
0.0,0.0,-2.4192544999730244e-18,0.0
6.694948681339344e-18,-1.1386077662853548e-18,1.0072825620568379e-18,-6.067599854403732e-20
0.0,0.0,9.465251471197e-18,-1.972717342698592e-18
1.0312764585266916e-17,-8.060617173071075e-19,-2.336344226461068e-18,-3.952325047138675e-18
0.0,0.0,1.4580083404504637e-17,-1.3965581266012778e-18
0.0050340696183034574,0.13150909217478915,-0.11883187918205129,0.0045487953934104505
0.0,0.0,0.0023723724222893166,0.07594955715145912
0.0,0.0,0.0023723724222893153,0.07594955715145905
0.0,0.0,0.002372372422289298,0.07594955715145911
-1.711183772951612e-20,-4.612620094685253e-37,2.0702487920188537e-18,1.0489104418274535e-18
-0.08400166101258302,0.003940552588291122,-1.5790460294997522e-19,1.4442065541066615e-18
-0.08400166101258302,0.003940552588291122,-1.51068190609386e-17,1.149699866116132e-17
