-0.003374212339491395,-9.041464544594268e-05,-0.00902136438344036,-0.000266390160854674
-0.020330669884206135,-0.0006799768438109864,-0.015360338882062972,-0.0004864871870031686
-0.011065457458953735,-0.00041929651691458605,-0.029584837515509492,-0.0012353802421695313
-0.04579805974337802,-0.0024002372866895856,-0.05515849140799901,-0.004228126032009865
-0.019741294599862545,-0.0007064996885648702,-0.03687134191956406,-0.001574847859663482
-0.030368425816223087,-0.0013376352949231718,-0.04378917505526717,-0.002345223091368287
-0.06258401095467465,-0.007225811681532407,-0.06665847062864803,-0.01317975980663387
-0.03619985776030911,-0.0023601204932711833,-0.040389367399912585,-0.0026541029805916654
-0.03395407011938438,-0.0020368875001416306,-0.046170996019132764,-0.0036162830795952385
-0.05034734347480354,-0.003317166546186734,-0.042912424237042265,-0.003711487919961526
-0.037419142971147665,-0.005123869301683163,-0.020894236338585902,-0.0022289198003984417
-0.06957487113437032,-0.011113974774458624,-0.026022714383540667,-0.003772159172485437
-0.04452440440980537,-0.020123995845794888,-0.03085995664594108,-0.00859181272786102
-0.023496558343483312,-0.001342481881563177,-0.02145389716724108,-0.0012310345157936226
-0.046530171024064745,-0.003927520209765879,-0.04368899938342025,-0.005143289054265953
-0.022748974118790517,-0.0016716885653127174,-0.0387336793936191,-0.0036543357730292954
-0.009946356310382645,-0.0004982294896028316,-0.004504333789074345,-0.00019695394740869515
-0.03186219872161293,-0.0047116498065335475,-0.045839393722832245,-0.01017792500583764
-0.020218624561323322,-0.013199209255695088,-0.00735706281228376,-0.028570900546378227
0.0035502928868092064,-0.055732235460265685,0.017395229467762834,-0.1352410851737274
-0.0034367305123109986,-0.0111103656091274,-0.0012854218064212632,-0.0037709341970481704
-0.0008670864782886789,-0.05853502671590761,-0.019809370106110554,-0.0355629949199671
0.011034334370525194,-0.07882516465117141,0.010497814992819356,-0.058840398148264694
0.008206185292858489,-0.05429279509757978,0.004449118264493938,-0.023064037946621548
0.01682634470455629,-0.09343365530219824,0.007646287828696057,-0.03708288855992756
0.007606165618287316,-0.05251417903152841,0.0028448931663319806,-0.017823672101052766
-0.006783641233094076,-0.02480070266338045,0.0016959023991150594,-0.035765676690627114
-0.018259681230131483,-0.0014288015234781406,-0.006829570240504206,-0.0004849450247840529
0.0035582848591910357,-0.01323513307366508,0.004842767777500114,-0.014315057351101952
0.002417488367849913,-0.005933777848991234,0.001524583465169634,-0.002773842389846412
0.00669114203923308,-0.02175060194344377,0.008873354153621832,-0.039468900587524745
0.0015870164440079102,-0.0021390822937898935,0.002653209405375752,-0.00335197723335016
0.0016497858677823477,-0.0016472991099482912,0.0017148330536429317,-0.0014378265571938836
0.003703148958898236,-0.005757093160359794,0.0039773505277883,-0.009734975917637695
0.0018465283389558888,-0.0017803489646598927,0.0031775290056684606,-0.0037586200618555223
0.0009905711333275996,-0.0006886824675786587,0.0004485927194938333,-0.0002722414737210715
0.00016308481654656775,-9.071793567768192e-05,0.0004360269619827429,-0.00026728374986583565
0.001119972836803085,-0.0015830026893352209,-0.0002330141489110314,-0.0008524223054032552
0.0016898799940692755,-0.0016107486615038217,0.0012907014958500641,-0.0009341707207468973
0.003577395358393682,-0.015639312950527028,0.001463894081062379,-0.006214819313858502
0.00035314698573344646,-0.002638927822953468,-0.000616325053665266,-0.0010948592111692914
-0.0018815006922858607,-0.000571668531458698,-0.00442363156523965,-0.0005109206792053614
-0.0007164617398835468,-0.0004194554262296686,-0.0017127791700485171,-0.00033631475079068103
-0.0009704443319027918,-0.0004940484049046719,-0.0003629700675328597,-0.00016768341300322172
-0.0030494525774773787,-0.0004251025070407357,-0.0019465079074445348,-0.0003757544818718827
-0.0007532314244174631,-0.00013379752906983913,-0.00028172709345688227,-4.541179791918295e-05
-0.0065907151437657255,-0.0004779740992266901,-0.009363645492126565,-0.0006520711429201791
-0.0014007798032680929,-7.669755556309111e-05,-0.003745154055168388,-0.00022597527273197918
-0.0017449227490851326,-9.056853584581082e-05,-0.0008822779082417836,-3.858571943310202e-05
-0.0005960182968258677,-2.238310819195122e-05,-0.0006641251664567685,-2.4666611737344944e-05
-0.0011172969252251491,-4.693130376818887e-05,-0.0023070069304290766,-0.00011294172387905319
-0.004769503631706644,-0.0002659167421086205,-0.010414663287202735,-0.0006691364466189679
-0.0011627794556212984,-0.00018112082315795304,-0.0004349081381156015,-6.147364811134608e-05
-0.00023885599809977994,-2.814434962146106e-05,-0.0006386103710216593,-8.292216140242153e-05
-0.00029046881495807845,-3.283397489564e-05,-0.00013154249225138593,-1.2979522689374471e-05
-6.06136725583554e-05,-5.353728773677396e-06,-2.267100553699933e-05,-1.8170922204232368e-06
0.000581118913932254,-0.00037673259951328614,0.00021735277800122245,-0.00012786562500521992
0.0005811189139322538,-0.00037673259951328495,0.00021735277800122174,-0.00012786562500521632
0.0005811189139322528,-0.00037673259951328327,0.00021735277800121892,-0.00012786562500521122
0.00020670774702594578,-0.00011229280506916127,7.73137854805745e-05,-3.811294727960722e-05
-0.004584922232075888,-0.0002597137713919989,-0.0017148737722507395,-8.814863312706856e-05
-0.0020755590738141707,-8.123858176960392e-05,-0.0007763101833091323,-2.757293116106994e-05
