11,0.37184450734451946,-0.2427654642654297
1,0.19453997039621296,-0.08887356760170613
15,0.10377870628623148,-0.3847765982609631
16,-0.22562923777491817,-0.20359983162106338
41,0.024695494060555986,-0.06913619560800437
43,0.3906276109334969,-0.03853458223574877
48,0.34895065870102665,0.07779342464533681
18,-0.07382709428597675,0.6853940609427123
2,-0.028066135670673554,0.3655782901823673
20,0.16405964173548376,0.4504778713729409
27,0.32270961505330253,0.5724744531556311
28,0.10919532026634761,0.5534077785805057
29,0.13136545336330033,0.1566931295620314
37,-0.10486075523832147,0.04954177382262774
42,-0.36530810060673397,0.45250760311294036
55,-0.15770056513921682,0.48654012086355375
3,0.6681682704725331,-0.12613252732082877
45,0.5130332995821933,-0.18272177436644596
62,0.5474416556078651,-0.3168073419634147
9,-0.08312745192766127,-0.10947844144397428
4,-0.26741189145903066,-0.3135554480517148
60,-0.33494601659812495,-0.07333101071284095
52,-0.29771301037418874,-0.486096075335606
5,-0.4361810026964096,-0.7623128064479536
10,-0.4032790640059422,0.7818321424453983
6,-0.6094957809128281,0.6840076197497288
14,-0.3989900328781969,0.660280901658712
57,-0.4746157523862496,0.9990901823215397
58,-0.29864762289779545,0.5923290477087463
7,-0.22369497652164474,0.7853642608292163
8,0.061937954014021766,0.2769207073269222
31,0.3603055532173166,0.2695953990219232
21,0.14687587446540984,-0.11237242554089011
38,0.10916992429182819,-0.2588505843838423
46,-0.18852830496859382,-0.3545236486614585
33,-0.6579440661361222,0.850407874352556
30,0.04178482228951232,-0.571286656905721
12,-0.5546647158046399,-0.6350078669670204
34,0.15561776328007426,-0.473276624446735
13,0.1445356428793843,-0.8134194804405734
17,0.26916554362615325,-0.36197660729766895
25,-0.16399365037034047,-0.5815600947664604
35,0.35936684997479174,-0.4984418673613381
39,0.4097346865740614,-0.360859535711437
44,0.27652605858823637,-0.5772576294771791
51,0.004678803037211529,-0.29968978601922946
53,0.20677554739744985,-0.2791770363493365
19,-0.10377707144994525,-0.40770460285809496
56,-0.5351527320711207,-0.38793813143316164
23,0.0033601449078924346,0.9834223469812546
26,0.21138428226262643,0.7859588638126319
32,0.13600644656101094,0.9482508688159733
22,-0.09152243509123105,-0.5554039878512789
24,-0.41497921619729755,-0.16589339896928137
36,-0.03709744098320003,-0.9012986675705805
61,-0.894006919574802,1.0
50,0.3801720514332046,-0.8646803857651391
40,-0.34203150899965645,0.24739121328366173
59,0.7496740973014567,-0.41040625803803693
47,0.4984961276649815,-0.7934942337564915
54,0.6154712546645867,-0.612218910021138
49,-0.264257079213418,0.9596001512788772
