0.18570417513484672,0.7207236902175117
-0.02905772948158082,0.6074152587135483
-0.24864124357296208,0.15416791279539885
0.25613370583903006,-0.029392198315141005
-0.13802508299474356,0.4295858720564061
0.08423505580891559,0.25376456124691277
-0.48096732693079003,-0.3963503493656587
-0.14862452797123124,-0.32758633182558133
-0.6781699382684997,-0.3781863297448015
-0.2596469736342644,-0.2839794924100804
-0.2604731468978823,0.7883468092970596
0.6457445012583181,0.4389738696166134
-0.11771487316594113,-0.5262205754073349
-0.39132335381345595,-0.5856853393907323
-0.0725392859727603,0.026150646286355078
0.15930588921599395,0.5597870308399374
0.26531264060706566,0.28678361086619697
0.5503275606919,0.5149627766408864
-0.4688683562840678,0.3719394254600319
0.4057232249891342,0.8599826090919817
0.2896809270009786,-0.5111243485143075
0.3759338609964226,-0.7400122736109465
0.12534933662201528,-0.017389333348725
0.578081649778181,-0.3171576345890108
0.08691716803234152,-0.2539916827805982
0.009342883959150701,-0.44621713461478857
-0.2827818205421504,-0.5064206099810974
-0.6779542316931184,0.6248767304944257
-0.4639016521757794,0.5933374913821636
-0.7670339535668914,0.10405205228551055
-0.884966867174929,0.1557580085739203
-0.5876037244558854,-0.200293638668624
0.015467874557630726,-0.8568193822614636
-0.5177245482808674,-0.7618986417675787
0.16401288602564937,0.9002243213256542
0.6360688328902121,0.7671009000393427
0.48061447155937714,0.2797003974314591
-0.3898950501745956,0.7776327283122582
0.5262629589280217,-0.010703751198685715
0.49265246884684644,-0.6776527945628907
0.1821951700546796,-0.7385056013905476
0.3844067806703216,-0.3327669758902365
0.605190305556805,-0.17404669802263445
-0.4944568127727164,0.0004341448933689184
-0.7133117391802807,-0.04889984806330319
-0.6232999418875651,0.2855676220133195
-0.2093357712830481,0.5203911617585216
0.8855340982575344,0.059188623980323464
0.5845017850973089,-0.5603444463676784
-0.06838226020267443,-0.9429296725088754
1.0,-0.45627317101778514
